dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,0,0.041,0.120,5.9955,4.6723,27.9433,27.9433,1667882.9,311484,0,0,5106,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,1,0.037,0.113,5.6627,4.1980,24.6245,24.6245,1765910.0,311484,0,0,5106,75,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,2,0.036,0.113,5.6646,4.3945,22.1918,22.1918,1765310.4,311484,0,0,5106,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,3,0.039,0.111,5.5682,4.1930,23.6524,23.6524,1795871.3,311484,0,0,5106,76,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,4,0.038,0.111,5.5551,4.1498,25.6928,25.6928,1800115.4,311484,0,0,5106,76,1,0.023,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,0,0.039,0.043,2.1630,1.6140,6.0376,6.0376,4623066.7,14157,0,0,324,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,1,0.037,0.050,2.4824,1.8827,6.8095,6.8095,4028141.6,14157,0,0,324,54,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,2,0.036,0.046,2.2780,1.7270,5.9575,5.9575,4389033.4,14157,0,0,324,54,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,3,0.031,0.044,2.1860,1.7402,5.2481,5.2481,4574326.2,14157,0,0,324,54,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,4,0.033,0.047,2.3576,2.1362,5.6948,5.6948,4241462.8,14157,0,0,324,54,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,0,0.042,0.044,0.0021,0.0012,0.0018,16.8739,459450.7,60066,0,0,3,66,1,0.021,167892,62586
